id,gid,x,y,v_x,v_y,radius,time
7,7,3.171409,-3.170790,-0.752290,0.742526,0.500000,3.400000
0,0,3.049586,-0.660509,-1.462380,-0.438040,0.500000,3.500000
1,1,2.885691,2.719958,-0.970141,-0.625732,0.500000,3.500000
2,2,0.283154,2.694262,0.409367,-1.746058,0.500000,3.500000
3,3,-2.483805,2.930589,0.495862,-0.348309,0.500000,3.500000
4,4,-4.131809,-0.003438,1.328717,0.323661,0.500000,3.500000
5,5,-1.994785,-1.837606,0.796422,1.380148,0.500000,3.500000
6,6,-0.303807,-3.550883,-0.868271,0.946123,0.500000,3.500000
7,7,3.109299,-3.093448,-0.621101,0.773419,0.500000,3.500000
0,0,2.900784,-0.698725,-1.488020,-0.382161,0.500000,3.600000
1,1,2.787928,2.647561,-0.977631,-0.723970,0.500000,3.600000
2,2,0.320142,2.525455,0.369876,-1.688076,0.500000,3.600000
3,3,-2.440424,2.893532,0.433810,-0.370575,0.500000,3.600000
4,4,-4.002746,0.013760,1.290624,0.171976,0.500000,3.600000
5,5,-1.898214,-1.713864,0.965708,1.237422,0.500000,3.600000
6,6,-0.333034,-3.424552,-0.292268,1.263308,0.500000,3.600000
7,7,3.036193,-3.001763,-0.731066,0.916850,0.500000,3.600000
0,0,2.724046,-0.776801,-1.767381,-0.780763,0.500000,3.700000
1,1,2.681994,2.576054,-1.059333,-0.715074,0.500000,3.700000
2,2,0.351075,2.354187,0.309329,-1.712677,0.500000,3.700000
3,3,-2.387356,2.849419,0.530685,-0.441130,0.500000,3.700000
4,4,-3.857017,0.034369,1.457289,0.206089,0.500000,3.700000
5,5,-1.796399,-1.603578,1.018149,1.102858,0.500000,3.700000
6,6,-0.384165,-3.297364,-0.511315,1.271881,0.500000,3.700000
7,7,2.963598,-2.931629,-0.725945,0.701337,0.500000,3.700000
0,0,2.571239,-0.817406,-1.528071,-0.406047,0.500000,3.800000
1,1,2.586187,2.498099,-0.958069,-0.779550,0.500000,3.800000
2,2,0.397287,2.194810,0.462122,-1.593774,0.500000,3.800000
3,3,-2.346280,2.810132,0.410758,-0.392866,0.500000,3.800000
4,4,-3.718055,0.049294,1.389630,0.149253,0.500000,3.800000
5,5,-1.702852,-1.457172,0.935479,1.464062,0.500000,3.800000
6,6,-0.426761,-3.165823,-0.425959,1.315411,0.500000,3.800000
7,7,2.924028,-2.861872,-0.395707,0.697569,0.500000,3.800000
0,0,2.428509,-0.835474,-1.427296,-0.180684,0.500000,3.900000
1,1,2.516022,2.412771,-0.701656,-0.853280,0.500000,3.900000
2,2,0.413830,2.048037,0.165432,-1.467727,0.500000,3.900000
3,3,-2.306363,2.761114,0.399170,-0.490186,0.500000,3.900000
4,4,-3.574681,0.074850,1.433740,0.255565,0.500000,3.900000
5,5,-1.617933,-1.296760,0.849181,1.604118,0.500000,3.900000
6,6,-0.467593,-3.052023,-0.408320,1.138001,0.500000,3.900000
7,7,2.908639,-2.773014,-0.153881,0.888581,0.500000,3.900000
0,0,2.289348,-0.864836,-1.391613,-0.293616,0.500000,4.000000
1,1,2.433625,2.329944,-0.823965,-0.828266,0.500000,4.000000
2,2,0.420847,1.911042,0.070174,-1.369949,0.500000,4.000000
3,3,-2.275228,2.700345,0.311352,-0.607684,0.500000,4.000000
4,4,-3.435395,0.102509,1.392852,0.276589,0.500000,4.000000
5,5,-1.542673,-1.146015,0.752605,1.507449,0.500000,4.000000
6,6,-0.518941,-2.925934,-0.513477,1.260885,0.500000,4.000000
7,7,2.867443,-2.687962,-0.411961,0.850519,0.500000,4.000000
0,0,2.159681,-0.901882,-1.296666,-0.370466,0.500000,4.100000
1,1,2.356011,2.235852,-0.776146,-0.940920,0.500000,4.100000
2,2,0.421551,1.778143,0.007033,-1.328989,0.500000,4.100000
3,3,-2.215444,2.649672,0.597834,-0.506730,0.500000,4.100000
4,4,-3.301801,0.128245,1.335943,0.257357,0.500000,4.100000
5,5,-1.469642,-0.976811,0.730308,1.692041,0.500000,4.100000
6,6,-0.585922,-2.798020,-0.669811,1.279143,0.500000,4.100000
7,7,2.810562,-2.613436,-0.568814,0.745263,0.500000,4.100000
0,0,2.015749,-0.927784,-1.439318,-0.259014,0.500000,4.200000
1,1,2.271705,2.130007,-0.843058,-1.058451,0.500000,4.200000
2,2,0.435592,1.629237,0.140416,-1.489057,0.500000,4.200000
3,3,-2.166845,2.598157,0.485993,-0.515155,0.500000,4.200000
4,4,-3.178588,0.135647,1.232126,0.074026,0.500000,4.200000
5,5,-1.396168,-0.850417,0.734739,1.263938,0.500000,4.200000
6,6,-0.645594,-2.664207,-0.596717,1.338125,0.500000,4.200000
7,7,2.756811,-2.530652,-0.537504,0.827838,0.500000,4.200000
0,0,1.849094,-0.947029,-1.666557,-0.192456,0.500000,4.300000
1,1,2.203629,2.035599,-0.680758,-0.944084,0.500000,4.300000
2,2,0.434827,1.500050,-0.007659,-1.291880,0.500000,4.300000
3,3,-2.113398,2.543443,0.534475,-0.547135,0.500000,4.300000
4,4,-3.044137,0.160859,1.344513,0.252117,0.500000,4.300000
5,5,-1.318931,-0.728923,0.772368,1.214948,0.500000,4.300000
6,6,-0.706154,-2.558569,-0.605599,1.056384,0.500000,4.300000
7,7,2.704522,-2.449926,-0.522893,0.807264,0.500000,4.300000
0,0,1.703320,-0.961958,-1.457739,-0.149287,0.500000,4.400000
1,1,2.130247,1.939748,-0.733821,-0.958510,0.500000,4.400000
2,2,0.449034,1.358050,0.142075,-1.419991,0.500000,4.400000
3,3,-2.071831,2.490918,0.415671,-0.525252,0.500000,4.400000
4,4,-2.925811,0.162378,1.183258,0.015186,0.500000,4.400000
5,5,-1.235377,-0.579771,0.835547,1.491519,0.500000,4.400000
6,6,-0.783973,-2.433761,-0.778190,1.248075,0.500000,4.400000
7,7,2.660824,-2.351613,-0.436982,0.983124,0.500000,4.400000
0,0,1.531008,-0.958491,-1.723112,0.034675,0.500000,4.500000
1,1,2.056776,1.826100,-0.734707,-1.136475,0.500000,4.500000
2,2,0.443472,1.230767,-0.055617,-1.272833,0.500000,4.500000
3,3,-2.003946,2.447053,0.678848,-0.438653,0.500000,4.500000
4,4,-2.790845,0.194705,1.349666,0.323276,0.500000,4.500000
5,5,-1.141881,-0.454524,0.934959,1.252466,0.500000,4.500000
6,6,-0.843618,-2.320582,-0.596449,1.131792,0.500000,4.500000
7,7,2.613889,-2.258355,-0.469354,0.932580,0.500000,4.500000
0,0,1.400562,-0.991278,-1.304468,-0.327872,0.500000,4.600000
1,1,1.980398,1.735144,-0.763784,-0.909557,0.500000,4.600000
2,2,0.473373,1.088131,0.299006,-1.426363,0.500000,4.600000
3,3,-1.942317,2.408274,0.616284,-0.387787,0.500000,4.600000
